"Date","MRYC1L","NBBC1","ORDC1"
"2006-12-07","0","0.0976775","1.39612625"
"2006-12-08","0","0.0988845833333333","1.38946708333333"
"2006-12-09","0.000959583333333333","0.152264166666667","1.6282025"
"2006-12-10","0.00980291666666667","1.53008166666667","5.3894375"
"2006-12-11","0.00501333333333333","1.34296916666667","5.25038583333333"
"2006-12-12","0.00392958333333333","0.61916","3.75836333333333"
"2006-12-13","0.0070175","2.39736708333333","7.07710125"
"2006-12-14","0.00402333333333333","2.91799875","9.5566525"
"2006-12-15","0.00156","2.11620083333333","7.8608175"
"2006-12-16","0.00261208333333333","1.86632541666667","7.0243025"
"2006-12-17","0.00125708333333333","0.777969166666667","4.43920916666667"
"2006-12-18","0.00116541666666667","0.630465833333333","3.47977041666667"
"2006-12-19","0.001105","0.581380416666667","3.11886833333333"
"2006-12-20","0.00104041666666667","0.5382175","2.92405166666667"
"2006-12-21","0.000978333333333333","0.501312083333333","2.76153208333333"
"2006-12-22","0.00926708333333333","2.35002875","6.0583175"
"2006-12-23","0.00717833333333333","2.0313525","5.05747208333333"
"2006-12-24","0.00620458333333333","0.647740416666667","3.67692833333333"
"2006-12-25","0.00543666666666667","0.569729166666667","3.17714083333333"
"2006-12-26","0.00476125","0.535145416666667","2.94123333333333"
"2006-12-27","0.0102304166666667","1.55896375","10.2801508333333"
"2006-12-28","0.0158245833333333","3.67695291666667","13.2671808333333"
"2006-12-29","0.014","1.0468875","6.61257875"
"2006-12-30","0.01214","0.66822","4.72545583333333"
"2006-12-31","0.0104991666666667","0.615280416666667","4.09782291666667"
"2007-01-01","0.00911416666666667","0.578861666666667","3.80167875"
"2007-01-02","0.00792416666666667","0.547634583333333","3.60518708333333"
"2007-01-03","0.00691625","0.521747083333333","3.47525416666667"
"2007-01-04","0.00680666666666667","0.999370833333333","4.94835833333333"
"2007-01-05","0.00602041666666667","3.105035","8.74984333333333"
"2007-01-06","0.00476333333333333","1.06386708333333","6.00667166666667"
"2007-01-07","0.00420416666666667","0.689119166666667","4.49453166666667"
"2007-01-08","0.00373166666666667","0.641526666666667","3.89569333333333"
"2007-01-09","0.00331458333333333","0.60799375","3.64029166666667"
"2007-01-10","0.0029575","0.577386666666667","3.50019666666667"
"2007-01-11","0.00264125","0.54806375","3.38054791666667"
"2007-01-12","0.0023675","0.514064166666667","3.23878416666667"
"2007-01-13","0.00213125","0.488170833333333","3.08789375"
"2007-01-14","0.00192583333333333","0.467557083333333","2.96053291666667"
"2007-01-15","0.00174125","0.449510833333333","2.85384041666667"
"2007-01-16","0.00158","0.43388375","2.76165416666667"
"2007-01-17","0.00143041666666667","0.419409166666667","2.67478541666667"
"2007-01-18","0.00129166666666667","0.406872916666667","2.60128125"
"2007-01-19","0.00116791666666667","0.396467083333333","2.54566458333333"
"2007-01-20","0.00105833333333333","0.39044125","2.50927666666667"
"2007-01-21","0.000952083333333333","0.38217","2.4754575"
"2007-01-22","0.000855","0.371237916666667","2.43896416666667"
"2007-01-23","0.000765","0.362069583333333","2.39495791666667"
"2007-01-24","0.0006775","0.358398333333333","2.36330791666667"
"2007-01-25","0.000595833333333333","0.356464166666667","2.34456333333333"
"2007-01-26","0.000519166666666667","0.353318333333333","2.32373166666667"
"2007-01-27","0.000446666666666667","0.347555833333333","2.2967925"
"2007-01-28","0.000374166666666667","0.339864583333333","2.26360458333333"
"2007-01-29","0.000311666666666667","0.337637916666667","2.24120625"
"2007-01-30","0.00024375","0.328995416666667","2.20772708333333"
"2007-01-31","0.00018","0.3247475","2.17540333333333"
"2007-02-01","0.000119166666666667","0.316900416666667","2.13803958333333"
"2007-02-02","5.91666666666667e-05","0.307090833333333","2.09014541666667"
"2007-02-03","5.41666666666667e-06","0.301483333333333","2.04130125"
"2007-02-04","0","0.306559166666667","2.01447875"
"2007-02-05","0","0.315821666666667","2.01035583333333"
"2007-02-06","0","0.312924583333333","1.99754041666667"
"2007-02-07","0","0.310609583333333","1.97342416666667"
"2007-02-08","0.00385333333333333","0.6659975","3.79952333333333"
"2007-02-09","0.0076175","2.364685","8.67821958333333"
"2007-02-10","0.01366625","8.11330541666667","28.88751"
"2007-02-11","0.0794879166666667","12.2320275","49.1871633333333"
"2007-02-12","0.0691758333333333","11.6960504166667","39.83344875"
"2007-02-13","0.0468341666666667","4.1225","21.1871345833333"
"2007-02-14","0.0406333333333333","2.47016","14.2929775"
